question_id,question_article_live,question_article__has_video_solution,question_title,question_hide,total_acs,total_submitted,is_new_question,difficulty,is_favor,frequency,progress
1493,,,Frog Position After T Seconds,False,13648,38196,False,3,False,0.3856624808119847,9.270197900587608
1496,,,Lucky Numbers in a Matrix,False,46579,66147,False,1,False,0.4322504635508254,10.390036726674401
1497,,,Design a Stack With Increment Operation,False,43452,56775,False,2,False,0.9341152363199969,22.45339781149755
1498,True,False,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,False,80042,94458,False,2,False,0.5797383317192907,13.935213646604023
1499,True,False,Maximum Performance of a Team,False,31177,75523,False,3,False,0.0794762345897274,1.910376196017572
1500,,,Count Largest Group,False,24306,37182,False,1,False,0.1926706527950749,4.631238893877496
1501,,,Circle and Rectangle Overlapping,False,7861,18351,False,2,False,0.6182161630922726,14.860108157633409
1502,,,Construct K Palindrome Strings,False,22493,35573,False,2,False,1.0570183913692728,25.40763014313271
1503,,,Reducing Dishes,False,23804,33000,False,3,False,0.8104482652696055,19.480805577506658
1505,,,Create Target Array in the Given Order,False,102403,120427,False,1,False,0.8309965589758912,19.974726450430598
1507,,,Check if There is a Valid Path in a Grid,False,15547,34212,False,2,False,0.44827607353997145,10.775245512772113
1508,,,Longest Happy Prefix,False,13727,32185,False,3,False,0.15963014559188388,3.8370417506539836
1510,True,False,Find Lucky Integer in an Array,False,52947,83917,False,1,False,0.058382336106780716,1.4033405802633112
1511,,,Count Number of Teams,False,59539,81502,False,2,False,2.2199461789139012,53.3610123646376
1512,True,False,Design Underground System,False,66059,92039,False,2,False,3.6909510188001544,88.71966573884468
1513,,,Find All Good Strings,False,3033,7772,False,3,False,0,0.0
1514,,,Minimum Value to Get Positive Step by Step Sum,False,30742,46947,False,1,False,0.7316134613877413,17.585847499395932
1515,,,Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,False,22607,35846,False,2,False,0.329753286372468,7.926304411582581
1516,,,The k-th Lexicographical String of All Happy Strings of Length n,False,18741,26709,False,2,False,0.06971463261536112,1.6757358391474464
1517,,,Restore The Array,False,9414,25643,False,3,False,0.4519851237430572,10.864400229957532
1519,,,Minimum Subsequence in Non-Increasing Order,False,39539,55028,False,1,False,0.39072282637096095,9.391833805325614
1520,,,Number of Steps to Reduce a Number in Binary Representation to One,False,18697,37292,False,2,False,0.07145896398214495,1.7176644626947593
1522,,,Stone Game III,False,21462,36509,False,3,False,0.9932196501725491,23.874095028550673
1524,,,String Matching in an Array,False,42668,67013,False,1,False,0.36481780133400815,8.769152780698532
1525,,,Queries on a Permutation With Key,False,30181,36816,False,2,False,0.1419562422184955,3.4122128131793854
1526,,,HTML Entity Parser,False,16521,30716,False,2,False,0.10508346897368827,2.5258992044425908
1527,,,Number of Ways to Paint N × 3 Grid,False,17057,28124,False,3,False,1.0844892945564046,26.067950297990468
1528,,,Kids With the Greatest Number of Candies,False,230315,261582,False,1,False,0.9627706986494339,23.14219130306931
1529,,,Max Difference You Can Get From Changing an Integer,False,10465,24357,False,2,False,0.19671029424605424,4.728340057618265
1530,,,Check If a String Can Break Another String,False,22974,33983,False,2,False,0,0.0
1531,,,Number of Ways to Wear Different Hats to Each Other,False,6624,16566,False,3,False,0,0.0
1532,,,Reformat The String,False,33929,59879,False,1,False,0.4803068233013175,11.545171040831544
1533,,,Display Table of Food Orders in a Restaurant,False,14795,21131,False,2,False,0.41836851294407224,10.056355241506749
1534,,,Minimum Number of Frogs Croaking,False,18026,37572,False,2,False,1.679944114872617,40.38094235666362
1535,,,Build Array Where You Can Find The Maximum Exactly K Comparisons,False,7819,12164,False,3,False,0.6386143015396952,15.35041973736776
1537,,,Maximum Score After Splitting a String,False,31826,55214,False,1,False,0.11671261732648351,2.8054299133119875
1538,True,False,Maximum Points You Can Obtain from Cards,False,80548,166436,False,2,False,1.0604921816009676,25.49112989878729
1539,,,Diagonal Traverse II,False,27301,58350,False,2,False,0.7917036772961169,19.030240514207367
1542,True,False,Consecutive Characters,False,73167,119404,False,1,False,0.04919024419077174,1.1823895792678658
1543,,,Simplified Fractions,False,16133,25778,False,2,False,0,0.0
1544,,,Count Good Nodes in Binary Tree,False,57332,79525,False,2,False,3.3079733102259077,79.51400190936879
1545,,,Form Largest Integer With Digits That Add up to Target,False,9522,21267,False,3,False,0.4110989258264204,9.881615632161528
1547,,,Destination City,False,73718,95406,False,1,False,1.0623089124126688,25.53479879320789
1548,True,False,Check If All 1's Are at Least Length K Places Away,False,49413,80667,False,1,False,0.07990051073053109,1.920574553351858
1549,,,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,False,56906,127425,False,2,False,0.7642198068430186,18.36960866420757
1550,,,Find the Kth Smallest Sum of a Matrix With Sorted Rows,False,17336,28561,False,3,False,0.45140867178877486,10.850544011211218
1552,,,Build an Array With Stack Operations,False,43912,62354,False,1,False,0.08724876571478019,2.0972051080911913
1553,,,Count Triplets That Can Form Two Arrays of Equal XOR,False,19637,27007,False,2,False,0.1874629562943733,4.506061103530717
1554,,,Minimum Time to Collect All Apples in a Tree,False,19690,36119,False,2,False,0.276665436245279,6.650227786862381
1555,,,Number of Ways of Cutting a Pizza,False,8769,16145,False,3,False,0.24817962947553462,5.96551231866996
1556,,,Make Two Arrays Equal by Reversing Sub-arrays,False,56340,77903,False,1,False,0.10671095475569775,2.565019201928101
1557,True,False,Check If a String Contains All Binary Codes of Size K,False,42177,77742,False,2,False,0.3042113744029915,7.312351562920938
1558,,,Course Schedule IV,False,19337,42088,False,2,False,0.09898183354885093,2.379233737305658
1559,True,False,Cherry Pickup II,False,28026,40840,False,3,False,0.6839021224158942,16.439006475504204
1560,,,Number of Students Doing Homework at a Given Time,False,67022,87252,False,1,False,0.06887402901251127,1.6555301874647668
1561,,,Rearrange Words in a Sentence,False,29749,49361,False,2,False,0.2927711419592522,7.037361839889289
1562,,,People Whose List of Favorite Companies Is Not a Subset of Another List,False,15599,28112,False,2,False,0.15718558352241233,3.77828162932572
1563,,,Maximum Number of Darts Inside of a Circular Dartboard,False,4026,11206,False,3,False,0,0.0
1566,,,Check If a Word Occurs As a Prefix of Any Word in a Sentence,False,37992,58572,False,1,False,0.03300629646817002,0.7933748172266945
1567,,,Maximum Number of Vowels in a Substring of Given Length,False,31446,56475,False,2,False,0.11649520547195477,2.800203968301284
1568,True,False,Pseudo-Palindromic Paths in a Binary Tree,False,42512,61359,False,2,False,0.047122970130097065,1.1326983580299144
1569,,,Max Dot Product of Two Subsequences,False,13274,30405,False,3,False,0.30854721091574266,7.416572389518255
1570,,,Final Prices With a Special Discount in a Shop,False,47875,64022,False,1,False,0.48550781578170077,11.67018768614044
1571,,,Allocate Mailboxes,False,9694,17930,False,3,False,1.176237450698646,28.273307590361433
1572,,,Subrectangle Queries,False,46655,53088,False,2,False,0.2425088583672668,5.829203569341021
1573,,,Find Two Non-overlapping Sub-arrays Each With Target Sum,False,26109,73491,False,2,False,1.1146446961991585,26.792797943038714
1574,,,Maximum Product of Two Elements in an Array,False,86257,112088,False,1,False,0.1858253030125294,4.466696709091112
1575,True,False,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,False,60973,165325,False,2,False,2.274439388775334,54.67086972641714
1576,,,Reorder Routes to Make All Paths Lead to the City Zero,False,31293,50463,False,2,False,0.4712963023207403,11.328584473993406
1577,,,Probability of a Two Boxes Having The Same Number of Distinct Balls,False,5153,8501,False,3,False,0,0.0
1580,,,Shuffle the Array,False,219067,248663,False,1,False,1.3650288458276394,32.81130047753319
1581,,,The k Strongest Values in an Array,False,22640,38487,False,2,False,0.0802032857549734,1.9278523792633284
1582,,,Design Browser History,False,39520,54436,False,2,False,2.2871075699251326,54.9753757443525
1583,,,Paint House III,False,9349,19087,False,3,False,0.6014387540704463,14.45682832194917
1584,,,Average Salary Excluding the Minimum and Maximum Salary,False,48328,71058,False,1,False,0.07403935445719104,1.7796895015684013
1585,True,False,The kth Factor of n,False,48171,76501,False,2,False,1.6793463951554743,40.3665749231105
1586,,,Longest Subarray of 1's After Deleting One Element,False,21466,37125,False,2,False,1.0222393098835356,24.57164275982636
1587,,,Parallel Courses II,False,6962,22630,False,3,False,0.8543567132268284,20.536236225606295
1603,True,False,Running Sum of 1d Array,False,370001,416441,False,1,False,2.3544761854168437,56.59472019440599
1604,,,Least Number of Unique Integers after K Removals,False,34656,61757,False,2,False,1.6433394641097818,39.501073628082764
1605,,,Minimum Number of Days to Make m Bouquets,False,22818,43958,False,2,False,0.31563814971837095,7.587017815951547
1609,,,Find All The Lonely Nodes,False,19641,24342,False,1,False,0,0.0
1610,,,XOR Operation in an Array,False,93931,111953,False,1,False,0.5091849343085307,12.239316355326148
1611,,,Making File Names Unique,False,14962,47112,False,2,False,1.4000876832522264,33.65401237526869
1612,,,Avoid Flood in The City,False,17226,70103,False,2,False,0.17824823140631882,4.284566072093165
1613,,,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,False,4817,9307,False,3,False,0.36101334553733055,8.677704792123173
1615,,,Range Sum of Sorted Subarray Sums,False,18242,30396,False,2,False,0,0.0
1616,,,Minimum Difference Between Largest and Smallest Value in Three Moves,False,18699,33877,False,2,False,1.5202852070031274,36.543209244991274
1617,True,False,Stone Game IV,False,28039,47386,False,3,False,0.07289200226803154,1.7521105111704054
1618,True,False,Delete N Nodes After M Nodes of a Linked List,False,12434,16957,False,1,False,0,0.0
1619,,,Path Crossing,False,27130,49197,False,1,False,0.45050583353246804,10.828842420507955
1620,,,Check If Array Pairs Are Divisible by k,False,21250,52670,False,2,False,0.6276077038813196,15.085853326109753
1621,,,Number of Subsequences That Satisfy the Given Sum Condition,False,18395,46868,False,2,False,0.48065202300277077,11.553468631877886
1622,,,Max Value of Equation,False,15538,34202,False,3,False,1.7114370803892218,41.137941124603486
1624,True,False,Clone Binary Tree With Random Pointer,False,9444,11875,False,2,False,0.384723623801348,9.247630524392154
1626,,,Can Make Arithmetic Progression From Sequence,False,51633,73172,False,1,False,0.47331230660945683,11.377043319887587
1627,,,Last Moment Before All Ants Fall Out of a Plank,False,12709,23732,False,2,False,0,0.0
1628,,,Count Submatrices With All Ones,False,24139,39844,False,2,False,0.7233870657496635,17.3881090120716
1629,,,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,False,5784,15900,False,3,False,0.5858181603294468,14.081354941705213
1630,,,Count Odd Numbers in an Interval Range,False,24786,45837,False,1,False,0.03865215443427916,0.9290847274939479
1631,,,Number of Sub-arrays With Odd Sum,False,14129,34761,False,2,False,0,0.0
1632,,,Number of Good Ways to Split a String,False,26838,39219,False,2,False,0.796555268158806,19.146858566694913
1633,,,Minimum Number of Increments on Subarrays to Form a Target Array,False,11591,18146,False,3,False,0.9301810968136422,22.358832605891752
1634,,,Clone N-ary Tree,False,10299,12415,False,2,False,0.10265415406008337,2.467505580140451
1635,,,Number of Good Pairs,False,187198,213657,False,1,False,1.0553163390194322,25.366717783478325
1636,,,Number of Substrings With Only 1s,False,22287,52568,False,2,False,0,0.0
1637,,,String Compression II,False,6895,19939,False,3,False,1.727855667248575,41.53259592512683
1638,,,Best Position for a Service Centre,False,7237,18470,False,3,False,1.8873501932900763,45.366377778503306
1640,,,Design a File Sharing System,False,2085,4486,False,2,False,0,0.0
1642,,,Water Bottles,False,37469,62048,False,1,False,0.325923980422071,7.834259098003366
1643,,,Number of Nodes in the Sub-Tree With the Same Label,False,12601,33419,False,2,False,0.15535044001916237,3.73417014766101
1644,,,Maximum Number of Non-Overlapping Substrings,False,8729,23666,False,3,False,0,0.0
1645,,,Find a Value of a Mysterious Function Closest to Target,False,6353,14366,False,3,False,0,0.0
1646,True,False,Kth Missing Positive Number,False,86975,158886,False,1,False,1.7015473831431622,40.900221732105564
1647,,,Can Convert String in K Moves,False,10885,34404,False,2,False,0.11279549414534437,2.7112737303882932
1648,,,Minimum Insertions to Balance a Parentheses String,False,13600,30768,False,2,False,0.4858837132413012,11.679223161495699
1649,,,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,False,14547,32663,False,2,False,0.44422681614695503,10.677913209913283
1650,True,False,Find Root of N-Ary Tree,False,15084,18953,False,2,False,0,0.0
1651,,,Shuffle String,False,119829,140014,False,1,False,0.3055488261067311,7.344499989571205
1652,,,Bulb Switcher IV,False,24220,33923,False,2,False,0.3281156420302715,7.886940232025949
1653,,,Number of Good Leaf Nodes Pairs,False,17528,30616,False,2,False,0.07057601740611524,1.6964410097983083
1655,,,Move Sub-Tree of N-Ary Tree,False,1265,1972,False,3,False,0,0.0
1656,,,Count Good Triplets,False,54919,68394,False,1,False,0.6998546430716285,16.822458407827284
1657,,,Find the Winner of an Array Game,False,20207,42145,False,2,False,0.1845712765279701,4.436553580674868
1658,,,Minimum Swaps to Arrange a Binary Grid,False,9057,20549,False,2,False,0,0.0
1659,,,Get the Maximum Score,False,10672,28873,False,3,False,0.14787032803970862,3.554370136464438
1660,,,Thousand Separator,False,24273,42625,False,1,False,0.09431067947124132,2.266952857318558
1661,,,Minimum Number of Vertices to Reach All Nodes,False,30242,39704,False,2,False,0.7921401325979173,19.040731622945586
1662,,,Minimum Numbers of Function Calls to Make Target Array,False,11875,18726,False,2,False,0,0.0
1663,,,Detect Cycles in 2D Grid,False,10636,23650,False,3,False,0.4206005321732651,10.11000645468406
1665,True,False,Diameter of N-Ary Tree,False,9331,13382,False,2,False,1.0534068519000628,25.32081929875171
1666,,,Make The String Great,False,34612,62229,False,1,False,0.09255155736524513,2.2246687076663827
1667,,,Find Kth Bit in Nth Binary String,False,15997,27653,False,2,False,0.10850742141601913,2.6082010054261335
1668,,,Find Longest Awesome Substring,False,6069,16370,False,3,False,0,0.0
1669,,,Minimum Cost to Cut a Stick,False,12246,23039,False,3,False,1.188480998854371,28.56760667325376
1672,,,Find the Index of the Large Integer,False,2437,4473,False,2,False,0,0.0
1674,True,False,Minimum Operations to Make Array Equal,False,51632,64057,False,2,False,0.06576510995956455,1.5808008676277827
1675,,,Magnetic Force Between Two Balls,False,14508,28887,False,2,False,0.9842858758796371,23.659353227584944
1676,,,Minimum Number of Days to Eat N Oranges,False,15950,52245,False,3,False,0.21765740527742986,5.2318473324187424
1677,,,Matrix Diagonal Sum,False,56731,72846,False,1,False,0.292082147244145,7.020800422382314
1678,,,Number of Ways to Split a String,False,13310,42486,False,2,False,0.5097612277102039,12.253168762931537
1679,,,Shortest Subarray to be Removed to Make Array Sorted,False,12110,35336,False,2,False,0.988179910912323,23.752954438957172
1680,,,Count All Possible Routes,False,7027,12239,False,3,False,0.5141813316129631,12.35941513108606
1681,,,Guess the Majority in a Hidden Array,False,916,1499,False,2,False,0,0.0
1682,,,Most Visited Sector in a Circular Track,False,16151,28279,False,1,False,0.5474639518317855,13.159431962977465
1683,,,Maximum Number of Coins You Can Get,False,27827,36115,False,2,False,0.38512542387104165,9.257288622723856
1684,,,Find Latest Group of Size M,False,10271,25682,False,2,False,0,0.0
1685,,,Stone Game V,False,9325,23278,False,3,False,0,0.0
1687,,,The Most Similar Path in a Graph,False,7157,12879,False,3,False,0.7484098592349947,17.989583770897415
1689,,,Detect Pattern of Length M Repeated K or More Times,False,18537,43191,False,1,False,0,0.0
1690,,,Maximum Length of Subarray With Positive Product,False,14039,37486,False,2,False,1.410199881973445,33.89708005236914
1691,,,Minimum Number of Days to Disconnect Island,False,5990,11937,False,3,False,0.33363937353690887,8.019714579451264
1692,,,Number of Ways to Reorder Array to Get Same BST,False,6026,11973,False,3,True,1.5957524593488461,38.35722123491948
1693,,,Sum of All Odd Length Subarrays,False,51951,63557,False,1,False,1.0720817554879094,25.769709353260616
1694,,,Make Sum Divisible by P,False,10656,39229,False,2,False,0.17008007486819854,4.088227482371059
1695,,,Maximum Sum Obtained of Any Permutation,False,8707,24575,False,2,False,0,0.0
1696,,,Strange Printer II,False,3836,6902,False,3,False,0,0.0
1697,,,Strings Differ by One Character,False,2652,4116,False,2,False,0.5108256237659907,12.278753730546157
1698,,,Replace All ?'s to Avoid Consecutive Repeating Characters,False,31354,62343,False,1,False,0.8661892367612023,20.82065547892869
1699,,,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,False,12306,32271,False,2,False,0.14732471475685843,3.5412551891702093
1700,,,Minimum Deletion Cost to Avoid Repeating Letters,False,32083,52660,False,2,False,2.4789337572520598,59.58631615860226
1701,,,Remove Max Number of Edges to Keep Graph Fully Traversable,False,7149,15319,False,3,False,0.33647223662121295,8.087808321319741
1703,True,False,Put Boxes Into the Warehouse I,False,8489,13162,False,2,False,0.17036326780508096,4.095034612179024
1704,,,Special Positions in a Binary Matrix,False,23167,36124,False,1,False,0.18485641239714268,4.443407412891631
1705,,,Count Unhappy Friends,False,11572,20913,False,2,False,0.8070914399091631,19.40011731521188
1706,,,Min Cost to Connect All Points,False,17034,31112,False,2,False,0.31428229265358015,7.554426978260888
1707,,,Check If String Is Transformable With Substring Sort Operations,False,4991,10281,False,3,False,0,0.0
1708,,,Design Parking System,False,67636,78173,False,1,False,0.918554348102849,22.07935957739666
1709,,,Alert Using Same Key-Card Three or More Times in a One Hour Period,False,8358,19252,False,2,False,0.9382696385929303,22.55325748970026
1710,,,Find Servers That Handled Most Number of Requests,False,4271,11260,False,3,False,0.29849298855599654,7.174898294555416
1711,,,Find Valid Matrix Given Row and Column Sums,False,14191,18321,False,2,False,0.3348924574616945,8.049835051487722
1713,True,False,Dot Product of Two Sparse Vectors,False,47962,52675,False,2,False,2.631840555450125,63.261748305014024
1714,,,Rearrange Spaces Between Words,False,21581,49518,False,1,False,0.2646925542270822,6.362434726164882
1715,,,Split a String Into the Max Number of Unique Substrings,False,13200,26172,False,2,False,0,0.0
1716,,,Maximum Non Negative Product in a Matrix,False,12578,38637,False,2,False,0.44183275227903923,10.620366917633312
1717,,,Minimum Cost to Connect Two Groups of Points,False,4772,10871,False,3,False,0.40920343021877154,9.836053462448769
1719,,,Put Boxes Into the Warehouse II,False,2180,3438,False,2,False,0,0.0
1720,,,Crawler Log Folder,False,25097,39253,False,1,False,0.1680671989503053,4.039843833360375
1721,,,Maximum Profit of Operating a Centennial Wheel,False,8537,19513,False,2,False,0,0.0
1722,,,Throne Inheritance,False,8917,14560,False,2,False,0.27698678333503296,6.657952030897022
1723,,,Maximum Number of Achievable Transfer Requests,False,5978,12416,False,3,False,0.291910408561302,7.016672326815983
1725,,,Number of Sets of K Non-Overlapping Line Segments,False,4981,11894,False,2,False,0.15238545430268916,3.662900564199708
1726,,,Coordinate With Maximum Network Quality,False,5275,14259,False,2,False,0,0.0
1727,,,Cat and Mouse II,False,3229,7880,False,3,False,0,0.0
1728,,,Fancy Sequence,False,4513,30736,False,3,False,0.26207612154660964,6.299543338103283
1729,True,False,Binary Search Tree Iterator II,False,3888,5841,False,2,False,0.19384140062681604,4.659380247086328
1730,,,Special Array With X Elements Greater Than or Equal X,False,21050,34303,False,1,False,0,0.0
1731,,,Even Odd Tree,False,19942,38185,False,2,False,0.15765117803680806,3.7894731594968407
1732,,,Minimum One Bit Operations to Make Integers Zero,False,4424,7519,False,3,False,2.3507723026682736,56.50568968771131
1733,,,Maximum Number of Visible Points,False,10199,31454,False,3,False,1.8291769822617667,43.96806395339472
1736,,,Build Binary Expression Tree From Infix Expression,False,3680,6239,False,3,False,0.9925527167077854,23.85806389896849
1737,,,Maximum Nesting Depth of the Parentheses,False,45519,55078,False,1,False,1.0760902231582943,25.866061190505295
1738,,,Maximal Network Rank,False,18683,34663,False,2,False,1.107455725403784,26.619996114262545
1739,,,Split Two Strings to Make Palindrome,False,12594,41008,False,2,False,0.4125322753312568,9.91606916143035
1740,,,Count Subtrees With Max Distance Between Cities,False,4511,7092,False,3,False,0,0.0
1741,,,Sort Array by Increasing Frequency,False,27238,40521,False,1,False,1.1083481096581913,26.641446421340138
1742,,,Widest Vertical Area Between Two Points Containing No Points,False,17396,20745,False,2,False,0.15429963342848702,3.7089118310358278
1743,,,Count Substrings That Differ by One Character,False,9302,13073,False,2,False,0.61317643345205,14.738967799276647
1744,,,Number of Ways to Form a Target String Given a Dictionary,False,4300,10671,False,3,False,0.7777045685880084,18.693742890993477
1745,True,True,Find Nearest Right Node in Binary Tree,False,10584,14398,False,2,False,0,0.0
1746,,,Largest Substring Between Two Equal Characters,False,21438,36594,False,1,False,0.047684838131185944,1.146204021202373
1747,,,Lexicographically Smallest String After Applying Operations,False,7946,12219,False,2,False,0.29048712337938953,6.982460714430139
1748,,,Best Team With No Conflicts,False,12259,31299,False,2,False,0.7718627480254192,18.553322613135737
1750,,,Check If Two Expression Trees are Equivalent,False,3261,4651,False,2,False,0,0.0
1751,,,Slowest Key,False,34689,58791,False,1,False,1.3350482265333343,32.09065408886912
1752,,,Arithmetic Subarrays,False,18714,24229,False,2,False,0.14814465576704644,3.5609641725674206
1753,True,False,Path With Minimum Effort,False,45905,91475,False,2,False,1.3886907198031988,33.38006271229965
1755,,,Defuse the Bomb,False,15897,26253,False,1,False,0.2376303832804523,5.711939298747107
1756,,,Minimum Deletions to Make String Balanced,False,9396,17931,False,2,False,0.7453915795974649,17.91703315746905
1757,,,Minimum Jumps to Reach Home,False,9539,38824,False,2,False,0.9276904753388824,22.29896535119312
1758,,,Distribute Repeating Integers,False,5042,12578,False,3,False,0,0.0
1760,True,False,Check Array Formation Through Concatenation,False,56862,102312,False,1,False,0.6590329138418495,15.84122344867983
1761,True,False,Count Sorted Vowel Strings,False,56519,75269,False,2,False,1.0266155766847598,24.676835412292075
1762,True,False,Furthest Building You Can Reach,False,30492,70493,False,2,False,1.6405635644619694,39.43434912059836
1764,,,Maximum Repeating Substring,False,13885,35824,False,1,False,0.6397766500369337,15.378359195144842
1765,,,Merge In Between Linked Lists,False,26214,34884,False,2,False,0.9486985240258561,22.803937388979623
1766,,,Minimum Number of Removals to Make Mountain Array,False,6462,14480,False,3,False,0.76182920342767,18.31214555108481
1767,,,Design Front Middle Back Queue,False,8838,16267,False,2,False,0.41542960336759616,9.985712452173171
1768,,,Design an Expression Tree With Evaluate Function,False,4839,5996,False,2,False,0.7898234807953135,18.985046090270295
1769,True,False,Get Maximum in Generated Array,False,34846,65923,False,1,False,0.05129329438755053,1.23294075416557
1770,,,Minimum Deletions to Make Character Frequencies Unique,False,32055,57683,False,2,False,1.9675001043723999,47.292947186767485
1771,,,Sell Diminishing-Valued Colored Balls,False,10549,34012,False,2,False,1.4087291644975826,33.861728306385466
1772,True,False,Create Sorted Array through Instructions,False,17602,47847,False,3,False,0.5855730502738052,14.075463212962408
1774,,,Add Two Polynomials Represented as Linked Lists,False,2440,4631,False,2,False,0,0.0
1775,,,Design an Ordered Stream,False,20455,24867,False,1,False,0.7728784102680293,18.577736162437517
1776,True,False,Minimum Operations to Reduce X to Zero,False,34305,102872,False,2,False,0.8994836135577737,21.62095490455889
1777,True,False,Determine if Two Strings Are Close,False,33182,60359,False,2,False,0.7508881752494619,18.049155238326485
1778,,,Maximize Grid Happiness,False,2760,7680,False,3,False,0.6876375247489758,16.52879462080959
1780,,,Lowest Common Ancestor of a Binary Tree II,False,13115,23102,False,2,False,0.5786893313414864,13.909998746052734
1781,False,False,Check If Two String Arrays are Equivalent,False,91631,111510,False,1,False,0.2346473757956944,5.640236524693436
1782,True,False,Smallest String With A Given Numeric Value,False,32533,50691,False,2,False,0.14378789279171172,3.456240335023588
1783,,,Ways to Make a Fair Array,False,15946,25741,False,2,False,0.3661962590189909,8.802286871187373
1784,,,Minimum Initial Energy to Finish Tasks,False,8558,15658,False,3,False,0.245122458032985,5.892026860015047
1786,,,Count the Number of Consistent Strings,False,46004,56383,False,1,False,0.1878492495122811,4.515346462506059
1787,,,Sum of Absolute Differences in a Sorted Array,False,11883,18745,False,2,False,0.10330277723277353,2.4830965838623715
1788,,,Stone Game VI,False,6362,12535,False,2,False,0.0922312242160336,2.2169688357964064
1789,,,Delivering Boxes from Storage to Ports,False,2463,6859,False,3,False,0.23090555664969895,5.5502941379760315
1790,,,Lowest Common Ancestor of a Binary Tree III,False,24295,31692,False,2,False,2.1703980427973755,52.170020110378445
1791,,,Richest Customer Wealth,False,127604,144874,False,1,False,0.6825902972273231,16.40747403531602
1792,True,False,Find the Most Competitive Subsequence,False,31789,69476,False,2,False,1.0773065559902388,25.89529827377398
1793,,,Minimum Moves to Make Array Complementary,False,4412,12172,False,2,False,0.5705448584676129,13.714229442339775
1794,True,False,Minimize Deviation in Array,False,16203,33730,False,3,False,1.162309648954177,27.93852397796664
1796,,,Correct a Binary Tree,False,5230,6906,False,2,False,0,0.0
1797,,,Goal Parser Interpretation,False,58217,68591,False,1,False,0.25699626174833706,6.177438368135558
1798,True,False,Max Number of K-Sum Pairs,False,38857,72474,False,2,False,0.8255512147309055,19.843836303477328
1799,,,Minimum Incompatibility,False,4654,12950,False,3,False,0.3007541540191337,7.229250097938318
1800,True,False,Concatenation of Consecutive Binary Numbers,False,28409,54411,False,2,False,0.2813443418672318,6.762694991300708
1802,,,Number of Students Unable to Eat Lunch,False,17633,26049,False,1,False,0.18881194759560405,4.5384869083490935
1803,,,Average Waiting Time,False,13249,21754,False,2,False,0.17924935775698447,4.308630221072925
1804,,,Maximum Binary String After Change,False,6256,14335,False,2,False,0,0.0
1805,,,Minimum Adjacent Swaps for K Consecutive Ones,False,3203,8566,False,3,False,0.6644370746775139,15.971123666942539
1806,,,Count of Matches in Tournament,False,44013,53842,False,1,False,0.12751136574430977,3.0650002368268385
1807,True,False,Partitioning Into Minimum Number Of Deci-Binary Numbers,False,45995,51807,False,2,False,0.055638576134649856,1.3373886165674602
1808,True,False,Stone Game VII,False,8262,16465,False,2,False,0.265133743680987,6.373039630071372
1809,,,Sum Of Special Evenly-Spaced Elements In Array,False,591,1204,False,3,False,0,0.0
1810,,,Change the Root of a Binary Tree,False,1590,2295,False,2,False,0,0.0
1812,,,Reformat Phone Number,False,17048,26430,False,1,False,1.5208599869527455,36.5570252736364
1813,True,False,Maximum Erasure Value,False,29715,56639,False,2,False,0.07834244846070144,1.8831232940218094
1814,True,False,Jump Game VI,False,11085,28912,False,2,False,0.9094704098898462,21.861008275050764
1815,,,Checking Existence of Edge Length Limited Paths,False,5684,11889,False,3,False,0.6431830423540238,15.460238902084395
1816,,,Lowest Common Ancestor of a Binary Tree IV,False,7389,9350,False,2,False,0.32329970806467423,7.771179267041095
1817,,,Calculate Money in Leetcode Bank,False,20043,31235,False,1,False,0.023996352368327978,0.5768021169139399
1818,,,Maximum Score From Removing Substrings,False,6145,14778,False,2,False,0.263911853117869,6.343668955202726
1819,,,Construct the Lexicographically Largest Valid Sequence,False,5698,11804,False,2,False,0.20022276712319484,4.812769630915061
1820,,,Number Of Ways To Reconstruct A Tree,False,1725,4362,False,3,False,0.7537718023763802,18.118469199284664
1822,,,Longest Palindromic Subsequence II,False,1830,3548,False,2,False,0.3746934494414107,9.00653447299962
1823,True,False,Determine if String Halves Are Alike,False,61416,78077,False,1,False,0.03396552915563024,0.8164319650901493
1824,False,False,Maximum Number of Eaten Apples,False,10194,29817,False,2,False,0.6466271649250525,15.543025533960265
1825,,,Find Minimum Time to Finish All Jobs,False,8172,20039,False,3,False,0.8873031950009028,21.328173272556604
1826,,,Maximum XOR With an Element From Array,False,5322,12475,False,3,False,0.478112426359688,11.49242415739471
1828,,,Count Ways to Distribute Candies,False,933,1555,False,3,False,0,0.0
1829,True,False,Maximum Units on a Truck,False,40485,57779,False,1,False,1.983159712031792,47.669358347486266
1830,,,Count Good Meals,False,15376,57345,False,2,False,0.6027463528053245,14.488259170553777
1831,False,False,Ways to Split Array Into Three Subarrays,False,9821,33746,False,2,False,1.3889789264905597,33.38699035800291
1832,,,Minimum Operations to Make a Subsequence,False,4324,9425,False,3,False,1.3786897617346714,33.13966893508925
